Timestamp,Value,SystemStateCode,DigitalStateName
2023-12-02T07:42:00.0714874Z,,255,Bad Input
2023-12-02T07:44:57.2440795Z,16,,Load Operation
2023-12-03T12:28:28.1972503Z,15,,Idling Mode
2023-12-03T12:48:27.3427734Z,18,,Shutdown
2023-12-03T12:49:21.8310394Z,11,,Feathering Position
2023-12-03T12:59:28.0044403Z,12,,Idle Position
2023-12-03T13:29:23.2643737Z,11,,Feathering Position
2023-12-03T13:33:05.2807006Z,12,,Idle Position
2023-12-03T13:37:14.809494Z,11,,Feathering Position
2023-12-03T14:41:49.0925903Z,12,,Idle Position
2023-12-03T14:43:53.4434661Z,11,,Feathering Position
2023-12-03T14:48:50.8964233Z,12,,Idle Position
2023-12-03T14:54:45.3171234Z,11,,Feathering Position
2023-12-03T14:58:45.3032989Z,12,,Idle Position
2023-12-03T15:02:40.9553527Z,14,,Running Up
2023-12-03T15:04:38.3480224Z,15,,Idling Mode
2023-12-03T15:22:29.7986907Z,18,,Shutdown
2023-12-03T15:23:44.9581909Z,12,,Idle Position
2023-12-03T15:24:42.6719818Z,14,,Running Up
2023-12-03T15:26:00.6010894Z,15,,Idling Mode
2023-12-03T15:31:30.4954223Z,16,,Load Operation
2023-12-04T00:21:34.6012268Z,15,,Idling Mode
2023-12-04T00:41:36.1071472Z,18,,Shutdown
2023-12-04T00:42:32.4210357Z,12,,Idle Position
2023-12-04T01:31:11.6469268Z,14,,Running Up
2023-12-04T01:32:19.4850921Z,15,,Idling Mode
2023-12-04T01:51:09.7021331Z,18,,Shutdown
2023-12-04T01:52:08.2485656Z,12,,Idle Position
2023-12-04T01:53:07.5858154Z,14,,Running Up
2023-12-04T01:54:24.6115722Z,15,,Idling Mode
2023-12-04T02:13:24.9530029Z,18,,Shutdown
2023-12-04T02:14:18.1891784Z,12,,Idle Position
2023-12-04T02:15:14.3920898Z,14,,Running Up
2023-12-04T02:16:25.451828Z,15,,Idling Mode
2023-12-04T02:35:31.1151428Z,18,,Shutdown
2023-12-04T02:36:07.796173Z,12,,Idle Position
2023-12-04T02:37:21.2444763Z,14,,Running Up
2023-12-04T02:38:31.778305Z,15,,Idling Mode
2023-12-04T02:43:17.1934509Z,16,,Load Operation
2023-12-04T21:49:38.9906158Z,,307,Bad
2023-12-04T21:50:11.1505584Z,11,,Feathering Position
2023-12-04T23:31:28.3840789Z,12,,Idle Position
2023-12-04T23:32:33.112976Z,14,,Running Up
2023-12-04T23:33:10.859375Z,15,,Idling Mode
2023-12-04T23:34:32.8605499Z,16,,Load Operation
2023-12-05T16:53:02.9200897Z,15,,Idling Mode
2023-12-05T17:12:52.432373Z,18,,Shutdown
2023-12-05T17:14:00.1701507Z,12,,Idle Position
2023-12-05T17:16:21.7152404Z,14,,Running Up
2023-12-05T17:28:23.743576Z,15,,Idling Mode
2023-12-05T17:36:23.9702758Z,18,,Shutdown
2023-12-05T17:37:25.6046752Z,12,,Idle Position
2023-12-05T17:47:36.1838531Z,14,,Running Up
2023-12-05T17:48:51.7402038Z,15,,Idling Mode
2023-12-05T18:07:35.7583618Z,18,,Shutdown
2023-12-05T18:08:38.2909545Z,12,,Idle Position
2023-12-05T18:32:48.2917327Z,14,,Running Up
2023-12-05T18:34:03.449295Z,15,,Idling Mode
2023-12-05T18:53:12.0721588Z,18,,Shutdown
2023-12-05T18:53:56.2779083Z,12,,Idle Position
