Timestamp,Value,SystemStateCode,DigitalStateName
2023-12-01T18:48:47.6632232Z,18,,Shutdown
2023-12-01T18:49:07.3095397Z,11,,Feathering Position
2023-12-01T19:10:48.5897216Z,12,,Idle Position
2023-12-01T19:11:38.5383453Z,14,,Running Up
2023-12-01T19:12:30.11203Z,15,,Idling Mode
2023-12-01T19:13:22.0023651Z,16,,Load Operation
2023-12-01T20:57:05.7620086Z,18,,Shutdown
2023-12-01T20:57:24.1288146Z,11,,Feathering Position
2023-12-01T21:05:32.6575927Z,12,,Idle Position
2023-12-01T21:06:57.3131103Z,14,,Running Up
2023-12-01T21:07:48.8106689Z,15,,Idling Mode
2023-12-01T21:08:23.968811Z,16,,Load Operation
2023-12-01T21:54:27.9913635Z,18,,Shutdown
2023-12-01T21:54:44.5180358Z,11,,Feathering Position
2023-12-01T22:58:05.9622802Z,12,,Idle Position
2023-12-01T22:58:55.0759277Z,14,,Running Up
2023-12-01T22:59:45.368637Z,15,,Idling Mode
2023-12-01T23:00:19.5949554Z,16,,Load Operation
2023-12-02T02:25:19.6387481Z,11,,Feathering Position
2023-12-02T03:11:39.4292449Z,12,,Idle Position
2023-12-02T03:12:47.7174072Z,14,,Running Up
2023-12-02T03:13:23.1545867Z,15,,Idling Mode
2023-12-02T03:14:17.12471Z,16,,Load Operation
2023-12-02T04:35:07.8300018Z,11,,Feathering Position
2023-12-02T04:38:21.0883026Z,12,,Idle Position
2023-12-02T04:39:20.8962249Z,14,,Running Up
2023-12-02T04:40:06.0171966Z,15,,Idling Mode
2023-12-02T04:40:52.7800598Z,16,,Load Operation
2023-12-02T05:29:56.648941Z,18,,Shutdown
2023-12-02T05:30:13.2440643Z,11,,Feathering Position
2023-12-02T07:41:54.0892639Z,,255,Bad Input
2023-12-02T07:44:53.5875396Z,11,,Feathering Position
2023-12-02T09:47:13.0571441Z,12,,Idle Position
2023-12-02T09:48:04.5304412Z,14,,Running Up
2023-12-02T09:48:52.4246826Z,15,,Idling Mode
2023-12-02T09:49:50.8699798Z,16,,Load Operation
2023-12-03T07:56:21.6507873Z,11,,Feathering Position
2023-12-03T07:57:06.1937408Z,12,,Idle Position
2023-12-03T07:58:14.0243988Z,14,,Running Up
2023-12-03T07:59:01.6605682Z,15,,Idling Mode
2023-12-03T07:59:44.183731Z,16,,Load Operation
2023-12-03T08:45:32.3059997Z,11,,Feathering Position
2023-12-03T10:08:04.6197509Z,12,,Idle Position
2023-12-03T10:09:18.8484344Z,14,,Running Up
2023-12-03T10:10:15.4562377Z,15,,Idling Mode
2023-12-03T10:10:51.4705657Z,16,,Load Operation
2023-12-03T11:58:41.3339691Z,15,,Idling Mode
2023-12-03T12:05:01.3146057Z,16,,Load Operation
2023-12-03T12:23:48.8078002Z,15,,Idling Mode
2023-12-03T12:44:16.4928283Z,18,,Shutdown
2023-12-03T12:45:11.6718902Z,12,,Idle Position
2023-12-03T12:57:13.1006469Z,11,,Feathering Position
2023-12-03T14:54:41.2844238Z,12,,Idle Position
2023-12-03T14:58:41.0390014Z,14,,Running Up
2023-12-03T15:01:30.4886932Z,15,,Idling Mode
2023-12-03T15:18:40.3637237Z,18,,Shutdown
2023-12-03T15:19:32.3889312Z,12,,Idle Position
2023-12-03T15:21:30.5625915Z,14,,Running Up
2023-12-03T15:23:00.7416229Z,15,,Idling Mode
2023-12-03T15:28:54.1667785Z,16,,Load Operation
2023-12-03T23:58:46.8824462Z,15,,Idling Mode
2023-12-04T00:19:00.2281341Z,18,,Shutdown
2023-12-04T00:19:54.6234588Z,12,,Idle Position
2023-12-04T00:23:04.1540832Z,11,,Feathering Position
2023-12-04T01:19:56.6472473Z,12,,Idle Position
2023-12-04T01:28:14.6605529Z,14,,Running Up
2023-12-04T01:29:26.9500274Z,15,,Idling Mode
2023-12-04T01:31:04.352005Z,16,,Load Operation
2023-12-04T08:56:22.5316009Z,18,,Shutdown
2023-12-04T08:56:44.0229644Z,11,,Feathering Position
2023-12-04T09:53:45.4073638Z,12,,Idle Position
2023-12-04T09:54:32.8845977Z,14,,Running Up
2023-12-04T09:54:56.8486175Z,15,,Idling Mode
2023-12-04T09:56:08.4468841Z,16,,Load Operation
2023-12-04T19:02:41.9240112Z,18,,Shutdown
2023-12-04T19:03:01.2863006Z,11,,Feathering Position
2023-12-04T19:03:21.093048Z,12,,Idle Position
2023-12-04T19:04:36.9268798Z,14,,Running Up
2023-12-04T19:05:12.6044769Z,15,,Idling Mode
2023-12-04T19:06:04.0899353Z,16,,Load Operation
2023-12-04T20:18:22.70932Z,11,,Feathering Position
2023-12-04T20:22:53.0622863Z,12,,Idle Position
2023-12-04T20:23:41.1418304Z,14,,Running Up
2023-12-04T20:24:31.7093811Z,15,,Idling Mode
2023-12-04T20:25:07.6416168Z,16,,Load Operation
2023-12-04T21:25:32.4370269Z,18,,Shutdown
2023-12-04T21:25:48.6384887Z,11,,Feathering Position
2023-12-04T21:30:17.8328094Z,12,,Idle Position
2023-12-04T21:31:43.1123657Z,14,,Running Up
2023-12-04T21:32:27.8151397Z,15,,Idling Mode
2023-12-04T21:33:12.8500976Z,16,,Load Operation
2023-12-04T22:38:35.8969726Z,18,,Shutdown
2023-12-04T22:38:53.7332305Z,11,,Feathering Position
2023-12-04T23:57:06.9851226Z,12,,Idle Position
2023-12-04T23:58:13.6172027Z,14,,Running Up
2023-12-04T23:59:01.058731Z,15,,Idling Mode
2023-12-04T23:59:51.7673797Z,16,,Load Operation
2023-12-05T01:52:35.9916076Z,18,,Shutdown
2023-12-05T01:52:55.6676025Z,11,,Feathering Position
2023-12-05T02:54:37.7932128Z,12,,Idle Position
2023-12-05T02:55:49.913208Z,14,,Running Up
2023-12-05T02:56:29.0991668Z,15,,Idling Mode
2023-12-05T02:57:06.0885925Z,16,,Load Operation
2023-12-05T04:03:49.1892242Z,18,,Shutdown
2023-12-05T04:04:06.2972259Z,11,,Feathering Position
2023-12-05T04:17:05.9101867Z,12,,Idle Position
2023-12-05T04:18:18.4754638Z,14,,Running Up
2023-12-05T04:18:55.7114257Z,15,,Idling Mode
2023-12-05T04:19:50.8760986Z,16,,Load Operation
2023-12-05T04:48:09.4019317Z,11,,Feathering Position
2023-12-05T04:56:40.6995086Z,12,,Idle Position
2023-12-05T04:57:36.3025512Z,14,,Running Up
2023-12-05T04:58:26.1488189Z,15,,Idling Mode
2023-12-05T04:59:11.6623535Z,16,,Load Operation
2023-12-05T05:29:13.214447Z,18,,Shutdown
2023-12-05T05:29:33.3931274Z,11,,Feathering Position
2023-12-05T09:55:56.2314605Z,12,,Idle Position
2023-12-05T09:56:51.3219757Z,14,,Running Up
2023-12-05T09:58:08.2638092Z,15,,Idling Mode
2023-12-05T09:58:47.7979888Z,16,,Load Operation
2023-12-05T16:52:01.84169Z,15,,Idling Mode
2023-12-05T17:11:58.7460632Z,18,,Shutdown
2023-12-05T17:13:06.0608825Z,12,,Idle Position
2023-12-05T17:14:50.3288269Z,14,,Running Up
2023-12-05T17:16:16.7753143Z,15,,Idling Mode
2023-12-05T17:27:30.3196716Z,18,,Shutdown
2023-12-05T17:28:35.1499328Z,12,,Idle Position
2023-12-05T17:29:59.3317718Z,11,,Feathering Position
2023-12-05T17:33:40.6505737Z,12,,Idle Position
2023-12-05T17:35:18.4105377Z,11,,Feathering Position
2023-12-05T17:40:15.678955Z,12,,Idle Position
2023-12-05T17:45:19.1305847Z,14,,Running Up
2023-12-05T17:46:31.957199Z,15,,Idling Mode
2023-12-05T17:47:31.1225128Z,16,,Load Operation
2023-12-05T18:24:01.6648406Z,15,,Idling Mode
2023-12-05T18:36:24.0491027Z,16,,Load Operation
2023-12-05T18:48:05.6175384Z,15,,Idling Mode
2023-12-05T18:57:47.0875854Z,16,,Load Operation
2023-12-05T19:07:53.9044799Z,15,,Idling Mode
2023-12-05T19:18:39.6140594Z,16,,Load Operation
2023-12-05T20:46:20.9029998Z,15,,Idling Mode
2023-12-05T20:55:18.2625732Z,18,,Shutdown
2023-12-05T20:56:09.1043701Z,12,,Idle Position
2023-12-05T20:57:52.416336Z,11,,Feathering Position
2023-12-05T21:09:09.5601654Z,12,,Idle Position
2023-12-05T21:10:39.7105712Z,14,,Running Up
2023-12-05T21:12:16.7979736Z,15,,Idling Mode
2023-12-05T21:30:53.2882537Z,18,,Shutdown
2023-12-05T21:31:53.0945739Z,12,,Idle Position
2023-12-05T21:43:50.7746276Z,14,,Running Up
2023-12-05T21:45:05.1748352Z,15,,Idling Mode
2023-12-05T22:03:38.1262664Z,18,,Shutdown
2023-12-05T22:04:42.7659912Z,12,,Idle Position
2023-12-05T22:10:59.3643798Z,11,,Feathering Position
2023-12-05T22:12:37.5516052Z,12,,Idle Position
2023-12-05T22:18:45.2305908Z,14,,Running Up
2023-12-05T22:19:48.8032531Z,15,,Idling Mode
2023-12-05T22:21:01.352066Z,16,,Load Operation
2023-12-06T00:35:48.5753479Z,18,,Shutdown
2023-12-06T00:36:07.1931457Z,11,,Feathering Position
2023-12-06T01:01:23.4257812Z,12,,Idle Position
2023-12-06T01:02:36.1553955Z,14,,Running Up
2023-12-06T01:02:54.3869171Z,15,,Idling Mode
2023-12-06T01:04:08.9713287Z,16,,Load Operation
2023-12-06T01:21:42.5650787Z,18,,Shutdown
2023-12-06T01:21:58.118637Z,11,,Feathering Position
2023-12-06T01:30:13.8146362Z,12,,Idle Position
2023-12-06T01:31:15.1047821Z,14,,Running Up
2023-12-06T01:31:59.8733978Z,15,,Idling Mode
2023-12-06T01:32:43.7422637Z,16,,Load Operation
2023-12-06T02:05:43.3832244Z,18,,Shutdown
2023-12-06T02:05:59.1157684Z,11,,Feathering Position
2023-12-06T02:25:24.3338623Z,12,,Idle Position
2023-12-06T02:26:27.3255462Z,14,,Running Up
2023-12-06T02:27:18.237091Z,15,,Idling Mode
2023-12-06T02:27:53.2649536Z,16,,Load Operation
2023-12-06T02:56:05.6885681Z,11,,Feathering Position
2023-12-06T04:04:42.6394195Z,12,,Idle Position
2023-12-06T04:05:34.7586822Z,14,,Running Up
2023-12-06T04:06:24.6791534Z,15,,Idling Mode
2023-12-06T04:07:17.2094879Z,16,,Load Operation
2023-12-06T05:20:49.3254852Z,11,,Feathering Position
2023-12-06T10:10:19.0561676Z,12,,Idle Position
2023-12-06T10:11:10.5419616Z,14,,Running Up
2023-12-06T10:11:59.2753601Z,15,,Idling Mode
2023-12-06T10:12:47.406784Z,16,,Load Operation
2023-12-06T13:52:10.5560455Z,15,,Idling Mode
2023-12-06T13:53:55.7372589Z,16,,Load Operation
2023-12-06T13:57:50.9860992Z,15,,Idling Mode
2023-12-06T13:59:50.8051147Z,16,,Load Operation
2023-12-06T14:08:04.7669219Z,18,,Shutdown
2023-12-06T14:08:41.1189117Z,14,,Running Up
2023-12-06T14:09:36.1382598Z,15,,Idling Mode
2023-12-06T14:10:14.9435729Z,16,,Load Operation
2023-12-06T14:11:37.6470794Z,15,,Idling Mode
2023-12-06T14:13:43.2308807Z,16,,Load Operation
2023-12-06T14:17:36.3333435Z,15,,Idling Mode
