Timestamp,Value
2024-10-01T17:00:00Z,0.35383585
2024-10-01T17:01:00Z,0.35414648
2024-10-01T17:02:00Z,0.35363284
2024-10-01T17:03:00Z,0.35337797
2024-10-01T17:04:00Z,0.3529162
2024-10-01T17:05:00Z,0.35274336
2024-10-01T17:06:00Z,0.35254404
2024-10-01T17:07:00Z,0.35283372
2024-10-01T17:08:00Z,0.3526503
2024-10-01T17:09:00Z,0.35266554
2024-10-01T17:10:00Z,0.35238266
2024-10-01T17:11:00Z,0.35212153
2024-10-01T17:12:00Z,0.35178235
2024-10-01T17:13:00Z,0.35174075
2024-10-01T17:14:00Z,0.3511359
2024-10-01T17:15:00Z,0.35169032
2024-10-01T17:16:00Z,0.35172945
2024-10-01T17:17:00Z,0.35142562
2024-10-01T17:18:00Z,0.35112947
2024-10-01T17:19:00Z,0.3506889
2024-10-01T17:20:00Z,0.3508773
2024-10-01T17:21:00Z,0.35072976
2024-10-01T17:22:00Z,0.35023716
2024-10-01T17:23:00Z,0.3506236
2024-10-01T17:24:00Z,0.3505718
2024-10-01T17:25:00Z,0.35088426
2024-10-01T17:26:00Z,0.35021502
2024-10-01T17:27:00Z,0.35007653
2024-10-01T17:28:00Z,0.34995338
2024-10-01T17:29:00Z,0.34976465
2024-10-01T17:30:00Z,0.3495327
2024-10-01T17:31:00Z,0.34987384
2024-10-01T17:32:00Z,0.34951493
2024-10-01T17:33:00Z,0.34922257
2024-10-01T17:34:00Z,0.34970105
2024-10-01T17:35:00Z,0.34933415
2024-10-01T17:36:00Z,0.34916633
2024-10-01T17:37:00Z,0.34927344
2024-10-01T17:38:00Z,0.34931377
2024-10-01T17:39:00Z,0.34869915
2024-10-01T17:40:00Z,0.3489787
2024-10-01T17:41:00Z,0.34864
2024-10-01T17:42:00Z,0.34810546
2024-10-01T17:43:00Z,0.3485175
2024-10-01T17:44:00Z,0.34877682
2024-10-01T17:45:00Z,0.3480344
2024-10-01T17:46:00Z,0.34819913
2024-10-01T17:47:00Z,0.3480649
2024-10-01T17:48:00Z,0.34816587
2024-10-01T17:49:00Z,0.34828806
2024-10-01T17:50:00Z,0.34783363
2024-10-01T17:51:00Z,0.34778982
2024-10-01T17:52:00Z,0.34781918
2024-10-01T17:53:00Z,0.34752414
2024-10-01T17:54:00Z,0.34753045
2024-10-01T17:55:00Z,0.34790322
2024-10-01T17:56:00Z,0.34711826
2024-10-01T17:57:00Z,0.3476342
2024-10-01T17:58:00Z,0.34748253
2024-10-01T17:59:00Z,0.34719303
2024-10-01T18:00:00Z,0.34720376
2024-10-01T18:01:00Z,0.34674874
2024-10-01T18:02:00Z,0.34730014
2024-10-01T18:03:00Z,0.34696662
2024-10-01T18:04:00Z,0.34661436
2024-10-01T18:05:00Z,0.3467125
2024-10-01T18:06:00Z,0.3468426
2024-10-01T18:07:00Z,0.3470526
2024-10-01T18:08:00Z,0.3471063
2024-10-01T18:09:00Z,0.34661207
2024-10-01T18:10:00Z,0.34677494
2024-10-01T18:11:00Z,0.34647724
2024-10-01T18:12:00Z,0.3460873
2024-10-01T18:13:00Z,0.3465727
2024-10-01T18:14:00Z,0.3464653
2024-10-01T18:15:00Z,0.34632805
2024-10-01T18:16:00Z,0.34611514
2024-10-01T18:17:00Z,0.3460611
2024-10-01T18:18:00Z,0.34592047
2024-10-01T18:19:00Z,0.34632695
2024-10-01T18:20:00Z,0.3456714
2024-10-01T18:21:00Z,0.34604183
2024-10-01T18:22:00Z,0.3454255
2024-10-01T18:23:00Z,0.3455517
2024-10-01T18:24:00Z,0.34589547
2024-10-01T18:25:00Z,0.3453126
2024-10-01T18:26:00Z,0.3451614
2024-10-01T18:27:00Z,0.34507608
2024-10-01T18:28:00Z,0.34521544
2024-10-01T18:29:00Z,0.34475064
2024-10-01T18:30:00Z,0.34477875
2024-10-01T18:31:00Z,0.34480977
2024-10-01T18:32:00Z,0.34452608
2024-10-01T18:33:00Z,0.3449261
2024-10-01T18:34:00Z,0.34455064
2024-10-01T18:35:00Z,0.34433168
2024-10-01T18:36:00Z,0.3446424
2024-10-01T18:37:00Z,0.34439424
2024-10-01T18:38:00Z,0.34433186
2024-10-01T18:39:00Z,0.34388012
2024-10-01T18:40:00Z,0.34439194
2024-10-01T18:41:00Z,0.34412163
2024-10-01T18:42:00Z,0.34417006
2024-10-01T18:43:00Z,0.34380952
2024-10-01T18:44:00Z,0.34375823
2024-10-01T18:45:00Z,0.3436644
2024-10-01T18:46:00Z,0.34381518
2024-10-01T18:47:00Z,0.34323266
2024-10-01T18:48:00Z,0.34364715
2024-10-01T18:49:00Z,0.34344798
2024-10-01T18:50:00Z,0.3431228
2024-10-01T18:51:00Z,0.3432485
2024-10-01T18:52:00Z,0.34304154
2024-10-01T18:53:00Z,0.34306443
2024-10-01T18:54:00Z,0.34299153
2024-10-01T18:55:00Z,0.34285894
2024-10-01T18:56:00Z,0.34281197
2024-10-01T18:57:00Z,0.3425667
2024-10-01T18:58:00Z,0.34257287
2024-10-01T18:59:00Z,0.34281614
2024-10-01T19:00:00Z,0.3426968
2024-10-01T19:01:00Z,0.34270233
2024-10-01T19:02:00Z,0.3425092
2024-10-01T19:03:00Z,0.3420383
2024-10-01T19:04:00Z,0.3421985
2024-10-01T19:05:00Z,0.34203023
2024-10-01T19:06:00Z,0.34212023
2024-10-01T19:07:00Z,0.34218538
2024-10-01T19:08:00Z,0.3420641
2024-10-01T19:09:00Z,0.3419723
2024-10-01T19:10:00Z,0.34222108
2024-10-01T19:11:00Z,0.34171447
2024-10-01T19:12:00Z,0.34202635
2024-10-01T19:13:00Z,0.3416651
2024-10-01T19:14:00Z,0.34177634
2024-10-01T19:15:00Z,0.34168756
2024-10-01T19:16:00Z,0.34145346
2024-10-01T19:17:00Z,0.3415244
2024-10-01T19:18:00Z,0.34150183
2024-10-01T19:19:00Z,0.3413744
2024-10-01T19:20:00Z,0.34090477
2024-10-01T19:21:00Z,0.3411546
2024-10-01T19:22:00Z,0.34113437
2024-10-01T19:23:00Z,0.3408617
2024-10-01T19:24:00Z,0.34067866
2024-10-01T19:25:00Z,0.34103465
2024-10-01T19:26:00Z,0.34063014
2024-10-01T19:27:00Z,0.34052175
2024-10-01T19:28:00Z,0.34079552
2024-10-01T19:29:00Z,0.3403704
2024-10-01T19:30:00Z,0.34052765
2024-10-01T19:31:00Z,0.34052816
2024-10-01T19:32:00Z,0.3401525
2024-10-01T19:33:00Z,0.34020525
2024-10-01T19:34:00Z,0.33966547
2024-10-01T19:35:00Z,0.33997464
2024-10-01T19:36:00Z,0.33984667
2024-10-01T19:37:00Z,0.34001923
2024-10-01T19:38:00Z,0.3399865
2024-10-01T19:39:00Z,0.33944684
2024-10-01T19:40:00Z,0.3395162
2024-10-01T19:41:00Z,0.3395911
2024-10-01T19:42:00Z,0.3394624
2024-10-01T19:43:00Z,0.33890373
2024-10-01T19:44:00Z,0.33938766
2024-10-01T19:45:00Z,0.33920425
2024-10-01T19:46:00Z,0.3391137
2024-10-01T19:47:00Z,0.33907354
2024-10-01T19:48:00Z,0.33926526
2024-10-01T19:49:00Z,0.3389125
2024-10-01T19:50:00Z,0.33864975
2024-10-01T19:51:00Z,0.338369
2024-10-01T19:52:00Z,0.33861345
2024-10-01T19:53:00Z,0.33842292
2024-10-01T19:54:00Z,0.33839935
2024-10-01T19:55:00Z,0.3383866
2024-10-01T19:56:00Z,0.3381083
2024-10-01T19:57:00Z,0.33809438
2024-10-01T19:58:00Z,0.3383659
2024-10-01T19:59:00Z,0.33819762
2024-10-01T20:00:00Z,0.33817688
2024-10-01T20:01:00Z,0.33764285
2024-10-01T20:02:00Z,0.33792615
2024-10-01T20:03:00Z,0.3375556
2024-10-01T20:04:00Z,0.3371579
2024-10-01T20:05:00Z,0.33729273
2024-10-01T20:06:00Z,0.33686683
2024-10-01T20:07:00Z,0.3369732
2024-10-01T20:08:00Z,0.33642533
2024-10-01T20:09:00Z,0.3364984
2024-10-01T20:10:00Z,0.3359193
2024-10-01T20:11:00Z,0.33597264
2024-10-01T20:12:00Z,0.33557996
2024-10-01T20:13:00Z,0.33552626
2024-10-01T20:14:00Z,0.33491346
2024-10-01T20:15:00Z,0.33508107
2024-10-01T20:16:00Z,0.33506948
2024-10-01T20:17:00Z,0.33460987
2024-10-01T20:18:00Z,0.33478293
2024-10-01T20:19:00Z,0.33415708
2024-10-01T20:20:00Z,0.33362734
2024-10-01T20:21:00Z,0.3335763
2024-10-01T20:22:00Z,0.33332512
2024-10-01T20:23:00Z,0.33328134
2024-10-01T20:24:00Z,0.33281544
2024-10-01T20:25:00Z,0.33285242
2024-10-01T20:26:00Z,0.3323836
2024-10-01T20:27:00Z,0.3321193
2024-10-01T20:28:00Z,0
2024-10-01T20:29:00Z,0
2024-10-01T20:30:00Z,0
2024-10-01T20:31:00Z,0
2024-10-01T20:32:00Z,0
2024-10-01T20:33:00Z,0
2024-10-01T20:34:00Z,0
2024-10-01T20:35:00Z,0
2024-10-01T20:36:00Z,0
2024-10-01T20:37:00Z,0
2024-10-01T20:38:00Z,0
2024-10-01T20:39:00Z,0
2024-10-01T20:40:00Z,0
2024-10-01T20:41:00Z,0
2024-10-01T20:42:00Z,0
2024-10-01T20:43:00Z,0
2024-10-01T20:44:00Z,0
2024-10-01T20:45:00Z,0
2024-10-01T20:46:00Z,0
2024-10-01T20:47:00Z,0
2024-10-01T20:48:00Z,0
2024-10-01T20:49:00Z,0
2024-10-01T20:50:00Z,0
2024-10-01T20:51:00Z,0
2024-10-01T20:52:00Z,0
2024-10-01T20:53:00Z,0
2024-10-01T20:54:00Z,0
2024-10-01T20:55:00Z,0
2024-10-01T20:56:00Z,0
2024-10-01T20:57:00Z,0
2024-10-01T20:58:00Z,0
2024-10-01T20:59:00Z,0
2024-10-01T21:00:00Z,0
2024-10-01T21:01:00Z,0
2024-10-01T21:02:00Z,0
2024-10-01T21:03:00Z,0
2024-10-01T21:04:00Z,0
2024-10-01T21:05:00Z,0
2024-10-01T21:06:00Z,0
2024-10-01T21:07:00Z,0
2024-10-01T21:08:00Z,0
2024-10-01T21:09:00Z,0
2024-10-01T21:10:00Z,0
2024-10-01T21:11:00Z,0
2024-10-01T21:12:00Z,0
2024-10-01T21:13:00Z,0
2024-10-01T21:14:00Z,0
2024-10-01T21:15:00Z,0
2024-10-01T21:16:00Z,0
