Timestamp,Value
2024-06-01T00:00:00Z,190.097
2024-06-01T00:00:05Z,190.08621
2024-06-01T00:00:10Z,190.05588
2024-06-01T00:00:15Z,189.91762
2024-06-01T00:00:20Z,189.94164
2024-06-01T00:00:25Z,190.00558
2024-06-01T00:00:30Z,190.00821
2024-06-01T00:00:35Z,189.93118
2024-06-01T00:00:40Z,189.9872
2024-06-01T00:00:45Z,190.02243
2024-06-01T00:00:50Z,190.05585
2024-06-01T00:00:55Z,190.03572
2024-06-01T00:01:00Z,189.94331
2024-06-01T00:01:05Z,190.07222
2024-06-01T00:01:10Z,189.93227
2024-06-01T00:01:15Z,189.96672
2024-06-01T00:01:20Z,190.01225
2024-06-01T00:01:25Z,190.00372
2024-06-01T00:01:30Z,189.98317
2024-06-01T00:01:35Z,189.9615
2024-06-01T00:01:40Z,189.98517
2024-06-01T00:01:45Z,190.0391
2024-06-01T00:01:50Z,189.94275
2024-06-01T00:01:55Z,189.96783
2024-06-01T00:02:00Z,189.95062
2024-06-01T00:02:05Z,189.9832
2024-06-01T00:02:10Z,189.9361
2024-06-01T00:02:15Z,189.92448
2024-06-01T00:02:20Z,190.0183
2024-06-01T00:02:25Z,189.94464
2024-06-01T00:02:30Z,190.03957
2024-06-01T00:02:35Z,189.97983
2024-06-01T00:02:40Z,190.00252
2024-06-01T00:02:45Z,189.9807
2024-06-01T00:02:50Z,190.07675
2024-06-01T00:02:55Z,189.96704
2024-06-01T00:03:00Z,189.99605
2024-06-01T00:03:05Z,190.03748
2024-06-01T00:03:10Z,190.11209
2024-06-01T00:03:15Z,189.9781
2024-06-01T00:03:20Z,189.96536
2024-06-01T00:03:25Z,190.01857
2024-06-01T00:03:30Z,190.0215
2024-06-01T00:03:35Z,189.90727
2024-06-01T00:03:40Z,189.906
2024-06-01T00:03:45Z,190.02187
2024-06-01T00:03:50Z,189.92426
2024-06-01T00:03:55Z,190.03647
2024-06-01T00:04:00Z,190.01561
2024-06-01T00:04:05Z,190.01466
2024-06-01T00:04:10Z,190.01498
2024-06-01T00:04:15Z,190.03053
2024-06-01T00:04:20Z,190.08936
2024-06-01T00:04:25Z,190.0934
2024-06-01T00:04:30Z,190.09691
2024-06-01T00:04:35Z,189.98636
2024-06-01T00:04:40Z,190.0408
2024-06-01T00:04:45Z,189.97997
2024-06-01T00:04:50Z,189.97829
2024-06-01T00:04:55Z,190.05704
2024-06-01T00:05:00Z,189.99239
2024-06-01T00:05:05Z,190.06258
2024-06-01T00:05:10Z,190.06232
2024-06-01T00:05:15Z,190.07785
2024-06-01T00:05:20Z,190.09589
2024-06-01T00:05:25Z,190.02704
2024-06-01T00:05:30Z,190.04193
2024-06-01T00:05:35Z,190.03561
2024-06-01T00:05:40Z,189.93185
2024-06-01T00:05:45Z,189.97379
2024-06-01T00:05:50Z,190.00914
2024-06-01T00:05:55Z,190.01492
2024-06-01T00:06:00Z,190.06406
2024-06-01T00:06:05Z,190.05457
2024-06-01T00:06:10Z,189.97542
2024-06-01T00:06:15Z,189.91673
2024-06-01T00:06:20Z,190.0237
2024-06-01T00:06:25Z,190.0517
2024-06-01T00:06:30Z,190.05281
2024-06-01T00:06:35Z,189.98138
2024-06-01T00:06:40Z,189.92076
2024-06-01T00:06:45Z,189.96321
2024-06-01T00:06:50Z,190.03448
2024-06-01T00:06:55Z,189.92586
2024-06-01T00:07:00Z,190.01965
2024-06-01T00:07:05Z,189.93634
2024-06-01T00:07:10Z,189.97047
2024-06-01T00:07:15Z,190.03549
2024-06-01T00:07:20Z,189.91844
2024-06-01T00:07:25Z,189.97733
2024-06-01T00:07:30Z,190.03738
2024-06-01T00:07:35Z,190.02005
2024-06-01T00:07:40Z,190.09225
2024-06-01T00:07:45Z,190.02257
2024-06-01T00:07:50Z,190.06187
2024-06-01T00:07:55Z,190.02113
2024-06-01T00:08:00Z,189.99387
2024-06-01T00:08:05Z,189.98604
2024-06-01T00:08:10Z,189.9699
2024-06-01T00:08:15Z,190.01846
2024-06-01T00:08:20Z,189.90741
2024-06-01T00:08:25Z,190.02477
2024-06-01T00:08:30Z,189.99094
2024-06-01T00:08:35Z,190.0554
2024-06-01T00:08:40Z,190.03072
2024-06-01T00:08:45Z,190.02258
2024-06-01T00:08:50Z,190.00638
2024-06-01T00:08:55Z,189.98589
2024-06-01T00:09:00Z,189.99554
2024-06-01T00:09:05Z,190.0476
2024-06-01T00:09:10Z,190.00925
2024-06-01T00:09:15Z,190.0303
2024-06-01T00:09:20Z,190.06346
2024-06-01T00:09:25Z,190.01558
2024-06-01T00:09:30Z,190.022
2024-06-01T00:09:35Z,190.04604
2024-06-01T00:09:40Z,190.05669
2024-06-01T00:09:45Z,189.9944
2024-06-01T00:09:50Z,190.029
2024-06-01T00:09:55Z,190.1067
2024-06-01T00:10:00Z,189.95284
2024-06-01T00:10:05Z,190.0129
2024-06-01T00:10:10Z,189.97365
2024-06-01T00:10:15Z,189.9622
2024-06-01T00:10:20Z,190.01398
2024-06-01T00:10:25Z,190.10486
2024-06-01T00:10:30Z,190.01799
2024-06-01T00:10:35Z,190.03488
2024-06-01T00:10:40Z,190.0201
2024-06-01T00:10:45Z,189.97742
2024-06-01T00:10:50Z,189.96918
2024-06-01T00:10:55Z,190.114
2024-06-01T00:11:00Z,190.02325
2024-06-01T00:11:05Z,189.96451
2024-06-01T00:11:10Z,190.05443
2024-06-01T00:11:15Z,190.0342
2024-06-01T00:11:20Z,189.95543
2024-06-01T00:11:25Z,189.94724
2024-06-01T00:11:30Z,190.01817
2024-06-01T00:11:35Z,190.03693
2024-06-01T00:11:40Z,189.9251
2024-06-01T00:11:45Z,189.9744
2024-06-01T00:11:50Z,189.99332
2024-06-01T00:11:55Z,189.96407
