Timestamp,Value
2024-06-01T00:00:00Z,81.2
2024-06-01T00:01:00Z,80.61
2024-06-01T00:02:00Z,80.25
2024-06-01T00:03:00Z,81.54
2024-06-01T00:04:00Z,79.92
2024-06-01T00:05:00Z,82.09
2024-06-01T00:06:00Z,77.42
2024-06-01T00:07:00Z,81.08
2024-06-01T00:08:00Z,78.43
2024-06-01T00:09:00Z,80.1
2024-06-01T00:10:00Z,73.4
2024-06-01T00:11:00Z,80.45
2024-06-01T00:12:00Z,69.8
2024-06-01T00:13:00Z,73.51
2024-06-01T00:14:00Z,75.48
2024-06-01T00:15:00Z,72.09
2024-06-01T00:16:00Z,71.3
2024-06-01T00:17:00Z,79.33
2024-06-01T00:18:00Z,78.43
2024-06-01T00:19:00Z,71.61
2024-06-01T00:20:00Z,79.54
2024-06-01T00:21:00Z,81.6
2024-06-01T00:22:00Z,79.91
2024-06-01T00:23:00Z,79.73
2024-06-01T00:24:00Z,76.2
2024-06-01T00:25:00Z,80.74
2024-06-01T00:26:00Z,79.66
2024-06-01T00:27:00Z,78.36
2024-06-01T00:28:00Z,76.25
2024-06-01T00:29:00Z,77.98
2024-06-01T00:30:00Z,86.01
2024-06-01T00:31:00Z,84.42
2024-06-01T00:32:00Z,88.19
2024-06-01T00:33:00Z,87.97
2024-06-01T00:34:00Z,88.26
2024-06-01T00:35:00Z,85.56
2024-06-01T00:36:00Z,86.86
2024-06-01T00:37:00Z,83.05
2024-06-01T00:38:00Z,87.93
2024-06-01T00:39:00Z,87.48
2024-06-01T00:40:00Z,91.1
2024-06-01T00:41:00Z,88.98
2024-06-01T00:42:00Z,90.92
2024-06-01T00:43:00Z,92.4
2024-06-01T00:44:00Z,89.34
2024-06-01T00:45:00Z,89.19
2024-06-01T00:46:00Z,91.55
2024-06-01T00:47:00Z,91.02
2024-06-01T00:48:00Z,91.5
2024-06-01T00:49:00Z,89.95
2024-06-01T00:50:00Z,90.51
2024-06-01T00:51:00Z,91.95
2024-06-01T00:52:00Z,90.78
2024-06-01T00:53:00Z,94.64
2024-06-01T00:54:00Z,93.97
2024-06-01T00:55:00Z,93.78
2024-06-01T00:56:00Z,93.14
2024-06-01T00:57:00Z,94.51
2024-06-01T00:58:00Z,93.06
2024-06-01T00:59:00Z,90.73
2024-06-01T01:00:00Z,107.14
2024-06-01T01:01:00Z,113.39
2024-06-01T01:02:00Z,98.99
2024-06-01T01:03:00Z,109.2
2024-06-01T01:04:00Z,96.65
2024-06-01T01:05:00Z,98.56
2024-06-01T01:06:00Z,96.25
2024-06-01T01:07:00Z,98.29
2024-06-01T01:08:00Z,107.17
2024-06-01T01:09:00Z,111.39
2024-06-01T01:10:00Z,104.05
2024-06-01T01:11:00Z,106.98
2024-06-01T01:12:00Z,107.54
2024-06-01T01:13:00Z,110.27
2024-06-01T01:14:00Z,107.63
2024-06-01T01:15:00Z,111.04
2024-06-01T01:16:00Z,110.61
2024-06-01T01:17:00Z,105.33
2024-06-01T01:18:00Z,109.36
2024-06-01T01:19:00Z,107.09
2024-06-01T01:20:00Z,105.68
2024-06-01T01:21:00Z,105.34
2024-06-01T01:22:00Z,106.08
2024-06-01T01:23:00Z,104.35
2024-06-01T01:24:00Z,104.46
2024-06-01T01:25:00Z,105.98
2024-06-01T01:26:00Z,104.81
2024-06-01T01:27:00Z,102.13
2024-06-01T01:28:00Z,105.84
2024-06-01T01:29:00Z,106.51
2024-06-01T01:30:00Z,110.19
2024-06-01T01:31:00Z,115.08
2024-06-01T01:32:00Z,117.33
2024-06-01T01:33:00Z,115.93
2024-06-01T01:34:00Z,113.75
2024-06-01T01:35:00Z,109.39
2024-06-01T01:36:00Z,107.51
2024-06-01T01:37:00Z,111.64
2024-06-01T01:38:00Z,110.12
2024-06-01T01:39:00Z,115.23
2024-06-01T01:40:00Z,130.99
2024-06-01T01:41:00Z,118.48
2024-06-01T01:42:00Z,130.28
2024-06-01T01:43:00Z,131.73
2024-06-01T01:44:00Z,131.86
2024-06-01T01:45:00Z,124.82
2024-06-01T01:46:00Z,127.19
2024-06-01T01:47:00Z,122.74
2024-06-01T01:48:00Z,123.02
2024-06-01T01:49:00Z,124.37
2024-06-01T01:50:00Z,135.36
2024-06-01T01:51:00Z,137.82
2024-06-01T01:52:00Z,145.29
2024-06-01T01:53:00Z,139.91
2024-06-01T01:54:00Z,134.81
2024-06-01T01:55:00Z,145.46
2024-06-01T01:56:00Z,139.21
2024-06-01T01:57:00Z,136.74
2024-06-01T01:58:00Z,144.9
2024-06-01T01:59:00Z,143.17
2024-06-01T02:00:00Z,143.37
2024-06-01T02:01:00Z,140.41
2024-06-01T02:02:00Z,138.95
2024-06-01T02:03:00Z,138.69
2024-06-01T02:04:00Z,139.37
2024-06-01T02:05:00Z,140.66
2024-06-01T02:06:00Z,141.08
2024-06-01T02:07:00Z,139.14
2024-06-01T02:08:00Z,142.7
